trade_date,universe_count,up_count,down_count,pct_up_4_5,pct_down_4_5,ratio_4_5,pct_above_sma10,pct_above_ema10,ma10_count,pct_above_sma20,pct_above_ema20,ma20_count,pct_above_sma50,pct_above_ema50,ma50_count,pct_above_sma200,pct_above_ema200,ma200_count,hl_count,pct_52w_high,pct_52w_low
2021-07-12,0,0,0,,,,,,0,,,0,,,0,,,0,0,,
2021-07-13,302,17,6,5.6291,1.9868,283.32,,,0,,,0,,,0,,,0,0,,
2021-07-14,302,10,4,3.3113,1.3245,250.0,,,0,,,0,,,0,,,0,0,,
2021-07-15,302,21,5,6.9536,1.6556,420.0,,,0,,,0,,,0,,,0,0,,
2021-07-16,302,22,0,7.2848,0.0,,,,0,,,0,,,0,,,0,0,,
2021-07-19,302,11,6,3.6424,1.9868,183.33,,,0,,,0,,,0,,,0,0,,
2021-07-20,303,7,16,2.3102,5.2805,43.75,,,0,,,0,,,0,,,0,0,,
2021-07-22,303,33,4,10.8911,1.3201,825.02,,,0,,,0,,,0,,,0,0,,
2021-07-23,303,19,11,6.2706,3.6304,172.72,,,0,,,0,,,0,,,0,0,,
2021-07-26,303,22,8,7.2607,2.6403,275.0,45.6954,47.6821,302,,,0,,,0,,,0,0,,
2021-07-27,303,19,7,6.2706,2.3102,271.43,39.0728,40.3974,302,,,0,,,0,,,0,0,,
2021-07-28,303,15,6,4.9505,1.9802,250.0,35.4305,35.4305,302,,,0,,,0,,,0,0,,
2021-07-29,303,22,5,7.2607,1.6502,439.99,44.0397,44.702,302,,,0,,,0,,,0,0,,
2021-07-30,303,21,3,6.9307,0.9901,700.0,53.6424,54.6358,302,,,0,,,0,,,0,0,,
2021-08-02,303,28,0,9.2409,0.0,,63.0363,61.0561,303,,,0,,,0,,,0,0,,
2021-08-03,303,18,4,5.9406,1.3201,450.01,66.9967,65.6766,303,,,0,,,0,,,0,0,,
2021-08-04,303,6,16,1.9802,5.2805,37.5,50.495,47.5248,303,,,0,,,0,,,0,0,,
2021-08-05,303,5,10,1.6502,3.3003,50.0,41.9142,40.9241,303,,,0,,,0,,,0,0,,
2021-08-06,303,12,2,3.9604,0.6601,599.97,43.8944,43.2343,303,,,0,,,0,,,0,0,,
2021-08-09,303,9,13,2.9703,4.2904,69.23,32.3432,32.0132,303,38.7417,38.4106,302,,,0,,,0,0,,
2021-08-10,303,4,53,1.3201,17.4917,7.55,19.4719,19.802,303,27.1523,25.1656,302,,,0,,,0,0,,
2021-08-11,303,13,6,4.2904,1.9802,216.66,18.8119,20.132,303,25.8278,24.8344,302,,,0,,,0,0,,
2021-08-12,303,47,1,15.5116,0.33,4700.48,28.0528,37.6238,303,35.4305,36.0927,302,,,0,,,0,0,,
2021-08-13,303,10,4,3.3003,1.3201,250.0,33.6634,39.2739,303,34.4371,36.755,302,,,0,,,0,0,,
2021-08-16,303,8,7,2.6403,2.3102,114.29,32.0132,33.0033,303,31.0231,33.3333,303,,,0,,,0,0,,
2021-08-17,304,12,8,3.9474,2.6316,150.0,33.3333,33.9934,303,31.0231,34.3234,303,,,0,,,0,0,,
2021-08-18,304,6,8,1.9737,2.6316,75.0,34.6535,34.6535,303,31.6832,32.6733,303,,,0,,,0,0,,
2021-08-20,304,5,45,1.6447,14.8026,11.11,19.802,18.8119,303,23.7624,23.1023,303,,,0,,,0,0,,
2021-08-23,305,7,54,2.2951,17.7049,12.96,16.1716,16.1716,303,17.4917,17.4917,303,,,0,,,0,0,,
2021-08-24,306,50,2,16.3399,0.6536,2499.98,24.4224,24.4224,303,23.4323,23.7624,303,,,0,,,0,0,,
2021-08-25,307,24,2,7.8176,0.6515,1199.94,34.3234,33.9934,303,25.4125,28.7129,303,,,0,,,0,0,,
2021-08-26,307,19,6,6.1889,1.9544,316.66,35.9736,36.3036,303,28.3828,32.3432,303,,,0,,,0,0,,
2021-08-27,307,14,3,4.5603,0.9772,466.67,46.5347,46.5347,303,33.0033,36.6337,303,,,0,,,0,0,,
2021-08-30,307,32,0,10.4235,0.0,,71.3816,69.7368,304,43.8944,50.165,303,,,0,,,0,0,,
2021-08-31,307,16,2,5.2117,0.6515,799.95,78.6184,68.75,304,51.1551,54.4554,303,,,0,,,0,0,,
2021-09-01,307,18,0,5.8632,0.0,,80.5921,65.4605,304,54.4554,54.7855,303,,,0,,,0,0,,
2021-09-02,307,21,1,6.8404,0.3257,2100.21,86.8852,75.082,305,64.0264,62.3762,303,,,0,,,0,0,,
2021-09-03,307,18,1,5.8632,0.3257,1800.18,86.9281,79.085,306,69.3069,68.3168,303,,,0,,,0,0,,
2021-09-06,307,19,1,6.1889,0.3257,1900.18,81.4332,76.2215,307,74.5875,69.637,303,,,0,,,0,0,,
2021-09-07,307,12,5,3.9088,1.6287,240.0,70.3583,65.798,307,70.297,64.6865,303,,,0,,,0,0,,
2021-09-08,307,19,0,6.1889,0.0,,69.7068,67.4267,307,70.9571,65.0165,303,,,0,,,0,0,,
2021-09-09,307,19,0,6.1889,0.0,,71.3355,73.6156,307,75.9076,71.6172,303,,,0,,,0,0,,
2021-09-13,307,21,3,6.8404,0.9772,700.0,69.7068,74.2671,307,76.8977,71.9472,303,,,0,,,0,0,,
2021-09-14,307,19,0,6.1889,0.0,,77.1987,81.4332,307,83.2237,79.6053,304,,,0,,,0,0,,
2021-09-15,309,20,1,6.4725,0.3236,2000.15,79.8046,85.342,307,89.1447,83.8816,304,,,0,,,0,0,,
2021-09-16,309,18,5,5.8252,1.6181,360.0,74.5928,81.1075,307,86.5132,81.9079,304,,,0,,,0,0,,
2021-09-17,309,6,13,1.9417,4.2071,46.15,55.3746,58.3062,307,79.3443,69.5082,305,,,0,,,0,0,,
2021-09-20,309,4,38,1.2945,12.2977,10.53,33.8762,34.8534,307,55.5556,47.3856,306,,,0,,,0,0,,
2021-09-21,309,16,4,5.178,1.2945,400.0,33.8762,36.4821,307,57.329,50.1629,307,,,0,,,0,0,,
2021-09-22,309,31,0,10.0324,0.0,,45.9283,49.5114,307,60.9121,55.7003,307,60.2649,59.9338,302,,,0,0,,
2021-09-23,309,20,2,6.4725,0.6472,1000.08,52.443,63.1922,307,68.0782,65.798,307,64.2384,65.2318,302,,,0,0,,
2021-09-24,309,14,1,4.5307,0.3236,1400.09,43.6482,49.8371,307,59.9349,60.5863,307,61.2583,61.2583,302,,,0,0,,
2021-09-27,309,17,1,5.5016,0.3236,1700.12,45.3074,50.1618,309,56.3518,56.6775,307,60.596,59.6026,302,,,0,0,,
2021-09-28,309,14,6,4.5307,1.9417,233.34,41.1003,43.6893,309,51.1401,51.1401,307,58.9404,58.6093,302,,,0,0,,
2021-09-29,309,24,4,7.767,1.2945,600.0,50.1618,53.3981,309,53.4202,55.3746,307,61.0561,59.4059,303,,,0,0,,
2021-09-30,309,19,1,6.1489,0.3236,1900.15,53.0744,55.9871,309,55.0489,60.2606,307,64.0264,64.0264,303,,,0,0,,
2021-10-01,309,19,1,6.1489,0.3236,1900.15,59.8706,58.5761,309,57.6547,62.215,307,64.6865,63.6964,303,,,0,0,,
2021-10-04,309,33,0,10.6796,0.0,,72.4919,74.11,309,67.4267,74.2671,307,70.9571,71.9472,303,,,0,0,,
2021-10-05,309,12,1,3.8835,0.3236,1200.09,74.7573,76.0518,309,73.6156,77.8502,307,75.2475,74.5875,303,,,0,0,,
2021-10-06,309,9,10,2.9126,3.2362,90.0,60.1942,57.9288,309,64.8208,66.4495,307,72.9373,70.297,303,,,0,0,,
2021-10-07,309,30,1,9.7087,0.3236,3000.22,75.0809,75.0809,309,73.9414,76.5472,307,77.5578,75.5776,303,,,0,0,,
2021-10-08,309,24,1,7.767,0.3236,2400.19,75.0809,73.7864,309,75.8958,78.1759,307,77.5578,76.8977,303,,,0,0,,
2021-10-11,309,25,3,8.0906,0.9709,833.31,75.4045,74.11,309,75.4045,79.6117,309,78.2178,76.2376,303,,,0,0,,
2021-10-12,310,24,3,7.7419,0.9677,800.03,72.4919,72.8155,309,76.0518,79.288,309,79.2079,76.2376,303,,,0,0,,
2021-10-13,310,28,1,9.0323,0.3226,2799.85,74.4337,75.0809,309,77.9935,79.288,309,81.5182,79.538,303,,,0,0,,
2021-10-14,310,21,2,6.7742,0.6452,1049.94,70.8738,73.7864,309,77.9935,77.6699,309,82.1782,80.8581,303,,,0,0,,
2021-10-18,310,25,2,8.0645,0.6452,1249.92,73.7864,74.11,309,79.6117,78.9644,309,82.5083,81.5182,303,,,0,0,,
2021-10-19,310,8,53,2.5806,17.0968,15.09,47.8964,46.9256,309,67.3139,64.0777,309,75.9076,70.297,303,,,0,0,,
2021-10-20,310,2,35,0.6452,11.2903,5.71,25.5663,26.8608,309,46.6019,45.3074,309,69.637,61.7162,303,,,0,0,,
2021-10-21,310,16,21,5.1613,6.7742,76.19,24.9191,29.1262,309,44.3366,42.3948,309,64.3564,58.0858,303,,,0,0,,
2021-10-22,310,13,18,4.1935,5.8065,72.22,19.0939,23.301,309,36.8932,36.5696,309,60.396,51.1551,303,,,0,0,,
2021-10-25,310,6,36,1.9355,11.6129,16.67,14.5161,16.7742,310,27.1845,27.1845,309,49.835,43.8944,303,,,0,0,,
2021-10-26,310,45,1,14.5161,0.3226,4499.72,22.5806,31.9355,310,37.8641,38.835,309,57.7558,51.1551,303,,,0,0,,
2021-10-27,310,16,2,5.1613,0.6452,799.95,30.3226,38.7097,310,38.1877,42.7184,309,59.5395,52.9605,304,,,0,0,,
2021-10-28,310,8,26,2.5806,8.3871,30.77,20.6452,23.871,310,26.8608,31.7152,309,50.6579,46.0526,304,,,0,0,,
2021-10-29,310,10,7,3.2258,2.2581,142.85,22.2581,22.2581,310,26.2136,29.4498,309,49.3421,44.0789,304,,,0,0,,
2021-11-01,310,30,2,9.6774,0.6452,1499.91,42.5806,43.5484,310,32.6861,40.7767,309,52.7869,50.1639,305,,,0,0,,
2021-11-02,310,24,4,7.7419,1.2903,600.01,54.8387,53.2258,310,38.835,45.9547,309,56.5359,54.2484,306,,,0,0,,
2021-11-03,310,9,6,2.9032,1.9355,150.0,51.6129,42.5806,310,36.5696,42.0712,309,53.4202,50.4886,307,,,0,0,,
2021-11-04,310,7,0,2.2581,0.0,,71.6129,66.129,310,46.2783,55.3398,309,58.6319,59.2834,307,,,0,0,,
2021-11-08,310,24,4,7.7419,1.2903,600.01,73.871,66.7742,310,53.3981,62.1359,309,61.8893,62.5407,307,,,0,0,,
2021-11-09,310,19,1,6.129,0.3226,1899.88,77.7419,74.5161,310,56.4516,67.0968,310,64.1694,65.798,307,,,0,0,,
2021-11-10,310,14,4,4.5161,1.2903,350.0,73.5484,67.4194,310,56.7742,62.5806,310,61.8893,63.1922,307,,,0,0,,
2021-11-11,311,13,8,4.1801,2.5723,162.5,58.0645,53.5484,310,51.2903,54.1935,310,57.6547,60.2606,307,,,0,0,,
2021-11-12,311,12,7,3.8585,2.2508,171.43,61.2903,56.4516,310,54.8387,56.7742,310,58.9577,60.2606,307,,,0,0,,
2021-11-15,311,17,15,5.4662,4.8232,113.33,48.0645,44.8387,310,49.6774,47.0968,310,54.3974,57.329,307,,,0,0,,
2021-11-16,312,22,2,7.0513,0.641,1100.05,44.5161,43.871,310,52.2581,47.0968,310,55.0489,56.3518,307,,,0,0,,
2021-11-17,312,10,4,3.2051,1.2821,249.99,38.3871,40.0,310,50.0,45.8065,310,52.443,54.0717,307,,,0,0,,
2021-11-18,312,6,12,1.9231,3.8462,50.0,24.1935,24.1935,310,38.0645,31.6129,310,42.9967,44.9511,307,,,0,0,,
2021-11-22,314,4,70,1.2739,22.293,5.71,12.9032,13.871,310,20.9677,19.0323,310,32.5733,29.6417,307,,,0,0,,
2021-11-23,314,40,1,12.7389,0.3185,3999.65,20.6452,23.2258,310,28.0645,26.129,310,37.785,37.4593,307,,,0,0,,
2021-11-24,315,22,0,6.9841,0.0,,22.508,26.045,311,27.0968,25.1613,310,38.7622,38.4365,307,,,0,0,,
2021-11-25,315,29,0,9.2063,0.0,,35.3698,38.9068,311,34.5161,34.8387,310,41.4239,41.4239,309,,,0,0,,
2021-11-26,315,7,79,2.2222,25.0794,8.86,19.2926,19.9357,311,22.5806,21.9355,310,25.5663,25.2427,309,,,0,0,,
2021-11-29,315,9,51,2.8571,16.1905,17.65,14.1026,15.0641,312,17.0968,15.8065,310,21.0356,21.3592,309,,,0,0,,
2021-11-30,315,30,2,9.5238,0.6349,1500.05,25.0,27.2436,312,26.4516,25.4839,310,26.5372,27.5081,309,,,0,0,,
2021-12-01,315,19,3,6.0317,0.9524,633.32,29.1667,29.4872,312,26.4516,27.4194,310,26.5372,29.4498,309,,,0,0,,
2021-12-02,315,20,1,6.3492,0.3175,1999.75,46.8153,43.3121,314,29.6774,31.9355,310,30.7443,33.657,309,,,0,0,,
2021-12-03,315,15,5,4.7619,1.5873,300.0,50.9554,43.6306,314,29.3548,34.5161,310,30.4207,35.9223,309,,,0,0,,
2021-12-06,315,10,12,3.1746,3.8095,83.33,35.5556,27.3016,315,24.5161,25.8065,310,26.5372,29.1262,309,,,0,302,3.3113,7.2848
2021-12-07,315,22,3,6.9841,0.9524,733.32,53.0159,44.4444,315,32.5806,34.8387,310,31.7152,35.2751,309,,,0,302,2.9801,1.6556
2021-12-08,315,19,3,6.0317,0.9524,633.32,74.2857,69.2063,315,43.0868,48.2315,311,33.0097,42.0712,309,,,0,302,3.9735,0.6623
2021-12-09,315,18,3,5.7143,0.9524,599.99,79.0476,71.1111,315,51.1254,55.3055,311,36.8932,47.5728,309,,,0,302,3.9735,0.3311
2021-12-10,315,21,2,6.6667,0.6349,1050.04,81.5873,75.873,315,60.1286,59.4855,311,43.3657,53.0744,309,,,0,302,4.6358,0.6623
2021-12-13,316,15,4,4.7468,1.2658,375.0,71.4286,67.3016,315,59.6154,57.0513,312,42.3948,53.0744,309,,,0,303,5.6106,1.6502
2021-12-14,317,17,5,5.3628,1.5773,340.0,68.254,62.5397,315,61.5385,55.7692,312,41.1003,51.4563,309,,,0,303,5.9406,2.6403
2021-12-15,318,13,7,4.0881,2.2013,185.71,54.6032,49.8413,315,56.0897,51.6026,312,38.1877,48.5437,309,,,0,303,3.3003,2.9703
2021-12-16,318,3,8,0.9434,2.5157,37.5,39.0476,37.7778,315,50.3185,44.2675,314,36.246,43.0421,309,,,0,303,2.3102,3.9604
2021-12-17,318,1,39,0.3145,12.2642,2.56,19.3651,18.0952,315,31.5287,25.7962,314,29.4498,32.3625,309,,,0,303,0.9901,9.571
2021-12-20,318,0,95,0.0,29.8742,0.0,6.3492,6.3492,315,13.0159,11.4286,315,18.7702,18.4466,309,,,0,303,0.33,20.462
2021-12-21,318,25,3,7.8616,0.9434,833.33,10.7937,14.2857,315,19.0476,16.8254,315,25.2427,25.89,309,,,0,303,0.9901,6.9307
2021-12-22,319,28,1,8.7774,0.3135,2799.81,24.7619,31.4286,315,32.381,31.4286,315,30.6452,31.9355,310,,,0,303,1.6502,1.3201
2021-12-23,319,19,1,5.9561,0.3135,1899.87,36.7089,48.7342,316,42.2222,39.3651,315,35.1613,36.129,310,,,0,303,1.9802,1.3201
2021-12-24,319,5,4,1.5674,1.2539,125.0,30.5994,35.3312,317,34.2857,33.0159,315,31.9355,33.2258,310,,,0,303,2.3102,1.6502
2021-12-27,320,17,2,5.3125,0.625,850.0,38.0503,38.6792,318,37.1429,35.2381,315,34.1935,35.4839,310,,,0,303,3.6304,2.3102
2021-12-28,320,28,1,8.75,0.3125,2800.0,61.3208,60.6918,318,48.8889,48.5714,315,39.6774,41.2903,310,,,0,303,3.3003,0.9901
2021-12-29,320,19,2,5.9375,0.625,950.0,70.1258,63.2075,318,51.1111,51.1111,315,43.5484,47.7419,310,,,0,303,3.6304,0.6601
2021-12-30,320,14,1,4.375,0.3125,1400.0,72.6415,55.9748,318,49.5238,53.6508,315,46.4516,48.3871,310,,,0,303,3.9604,0.9901
2021-12-31,320,14,0,4.375,0.0,,85.2201,73.5849,318,62.2222,64.127,315,50.6452,53.871,310,,,0,303,4.6205,0.33
2022-01-03,320,23,1,7.1875,0.3125,2300.0,89.9687,86.8339,319,71.746,75.873,315,54.5161,58.7097,310,,,0,303,7.5908,0.0
2022-01-04,320,13,1,4.0625,0.3125,1300.0,86.2069,82.4451,319,74.2857,79.0476,315,55.8065,59.0323,310,,,0,303,5.9406,0.0
2022-01-05,320,17,1,5.3125,0.3125,1700.0,82.4451,80.2508,319,78.0952,78.7302,315,60.0,63.2258,310,,,0,303,4.9505,0.33
2022-01-06,320,11,2,3.4375,0.625,550.0,75.0,71.25,320,75.3165,75.3165,316,58.7097,62.5806,310,,,0,303,4.6205,0.0
2022-01-07,320,21,1,6.5625,0.3125,2100.0,73.4375,72.8125,320,75.7098,72.2397,317,60.6452,62.2581,310,,,0,304,5.5921,0.3289
2022-01-10,320,34,2,10.625,0.625,1700.0,77.8125,79.375,320,83.0189,82.0755,318,66.129,72.9032,310,,,0,304,5.9211,0.0
2022-01-11,320,17,4,5.3125,1.25,425.0,72.8125,72.5,320,82.0755,77.3585,318,63.5484,67.7419,310,,,0,304,6.25,0.6579
2022-01-12,320,22,3,6.875,0.9375,733.33,74.0625,77.1875,320,86.478,83.9623,318,70.3226,74.1935,310,,,0,305,5.9016,0.6557
2022-01-13,320,17,4,5.3125,1.25,425.0,73.75,79.0625,320,87.1069,83.9623,318,75.1613,76.4516,310,,,0,306,5.2288,0.6536
2022-01-14,320,17,1,5.3125,0.3125,1700.0,70.9375,76.875,320,87.1069,83.0189,318,76.7742,74.5161,310,,,0,307,6.8404,0.6515
2022-01-17,320,26,3,8.125,0.9375,866.67,75.9375,79.6875,320,86.5204,84.0125,319,78.3871,78.7097,310,,,0,307,8.1433,0.6515
2022-01-18,320,1,29,0.3125,9.0625,3.45,50.625,51.875,320,71.7868,64.8903,319,68.0645,68.0645,310,,,0,307,0.9772,1.9544
2022-01-19,320,12,10,3.75,3.125,120.0,43.75,49.0625,320,67.7116,63.3229,319,67.2026,65.9164,311,,,0,307,3.9088,2.6059
2022-01-20,320,16,4,5.0,1.25,400.0,36.875,41.875,320,63.125,57.1875,320,63.6656,61.7363,311,,,0,307,5.5375,3.9088
2022-01-21,320,4,27,1.25,8.4375,14.81,20.625,23.4375,320,40.9375,36.25,320,55.3055,50.8039,311,,,0,307,0.9772,4.886
2022-01-24,320,0,142,0.0,44.375,0.0,4.6875,5.3125,320,16.25,13.125,320,32.3718,27.8846,312,,,0,307,0.0,12.3779
2022-01-25,320,24,7,7.5,2.1875,342.86,10.9375,14.375,320,21.5625,21.875,320,41.3462,34.6154,312,,,0,307,0.9772,4.2345
2022-01-27,320,17,14,5.3125,4.375,121.43,14.6875,18.75,320,22.5,22.8125,320,39.4231,34.2949,312,,,0,307,0.9772,8.1433
2022-01-28,320,22,4,6.875,1.25,550.0,21.25,26.875,320,27.8125,29.6875,320,43.6306,37.8981,314,,,0,307,1.3029,3.2573
2022-01-31,320,26,5,8.125,1.5625,520.0,32.5,41.25,320,33.125,40.3125,320,48.7261,44.2675,314,,,0,307,1.9544,1.6287
2022-02-01,320,25,4,7.8125,1.25,625.0,47.8125,51.25,320,36.5625,46.5625,320,51.1111,47.3016,315,,,0,307,2.2801,0.6515
2022-02-02,320,33,0,10.3125,0.0,,66.875,66.25,320,45.9375,60.0,320,58.0952,55.2381,315,,,0,307,4.5603,0.3257
2022-02-03,320,15,4,4.6875,1.25,375.0,65.3125,58.125,320,43.75,52.5,320,55.5556,52.0635,315,,,0,307,3.5831,1.3029
2022-02-04,320,10,10,3.125,3.125,100.0,62.1875,45.0,320,37.8125,44.375,320,51.746,46.3492,315,,,0,309,2.9126,2.589
2022-02-07,320,7,19,2.1875,5.9375,36.84,49.375,33.4375,320,30.0,35.9375,320,45.7143,42.2222,315,,,0,309,2.9126,6.7961
2022-02-08,320,2,15,0.625,4.6875,13.33,32.1875,22.5,320,25.0,28.4375,320,40.0,38.0952,315,,,0,309,0.0,6.7961
2022-02-09,321,12,4,3.7383,1.2461,300.0,38.4375,35.9375,320,30.9375,36.875,320,44.127,43.4921,315,,,0,309,1.9417,3.8835
2022-02-10,321,8,5,2.4922,1.5576,160.0,38.125,39.0625,320,32.8125,36.25,320,42.5397,42.8571,315,,,0,309,1.2945,3.8835
2022-02-11,321,5,21,1.5576,6.5421,23.81,17.8125,19.0625,320,22.8125,23.4375,320,36.5079,32.6984,315,,,0,309,0.6472,6.7961
2022-02-14,321,0,130,0.0,40.4984,0.0,4.6875,4.6875,320,8.75,8.125,320,19.6825,16.5079,315,,,0,309,0.3236,19.0939
2022-02-15,321,49,3,15.2648,0.9346,1633.3,13.4375,15.9375,320,16.875,15.9375,320,26.6667,24.7619,315,,,0,309,0.3236,5.5016
2022-02-16,321,14,3,4.3614,0.9346,466.66,21.25,25.0,320,20.9375,20.9375,320,28.5714,26.9841,315,,,0,309,0.9709,3.8835
2022-02-17,321,3,4,0.9346,1.2461,75.0,20.625,20.0,320,20.0,18.4375,320,24.7619,24.127,315,,,0,309,0.3236,5.5016
2022-02-18,321,2,2,0.6231,0.6231,100.0,19.375,19.0625,320,18.4375,16.25,320,24.3671,22.4684,316,,,0,309,0.0,11.0032
2022-02-21,321,3,35,0.9346,10.9034,8.57,12.1495,11.5265,321,12.5,10.625,320,17.6656,16.4038,317,,,0,309,0.3236,22.0065
2022-02-22,321,3,25,0.9346,7.7882,12.0,6.8536,6.5421,321,8.4375,8.125,320,14.4654,12.5786,318,,,0,309,0.0,24.5955
2022-02-23,321,25,1,7.7882,0.3115,2500.22,11.838,11.838,321,11.25,11.875,320,17.6101,16.3522,318,,,0,309,0.0,10.0324
2022-02-24,321,0,229,0.0,71.3396,0.0,1.2461,0.9346,321,2.1875,1.875,320,6.2893,4.717,318,,,0,309,0.0,39.1586
2022-02-25,321,129,3,40.1869,0.9346,4299.9,15.8879,14.3302,321,9.0625,10.625,320,11.9497,11.3208,318,,,0,309,0.0,1.2945
2022-02-28,321,23,3,7.1651,0.9346,766.65,25.8567,24.2991,321,12.8125,14.6875,320,14.7799,14.4654,318,,,0,309,0.3236,2.9126
2022-03-02,321,23,7,7.1651,2.1807,328.57,30.5296,28.3489,321,13.4375,14.6875,320,13.4796,13.1661,319,,,0,309,0.6472,4.5307
2022-03-03,321,19,10,5.919,3.1153,190.0,41.433,34.5794,321,18.75,20.9375,320,13.4796,14.7335,319,,,0,309,1.6181,6.1489
2022-03-04,321,2,26,0.6231,8.0997,7.69,29.595,22.4299,321,14.375,15.9375,320,11.2853,11.9122,319,,,0,310,0.6452,11.9355
2022-03-07,321,6,59,1.8692,18.3801,10.17,21.4953,14.6417,321,10.9375,10.3125,320,7.8125,8.125,320,,,0,310,0.3226,18.0645
2022-03-08,321,25,3,7.7882,0.9346,833.32,36.4486,25.8567,321,16.1994,16.5109,321,9.6875,13.125,320,,,0,310,0.0,6.129
2022-03-09,321,45,1,14.0187,0.3115,4500.39,63.2399,55.1402,321,28.3489,28.0374,321,12.5,16.25,320,,,0,310,0.0,0.9677
2022-03-10,321,26,4,8.0997,1.2461,650.0,75.0779,69.7819,321,39.5639,36.1371,321,14.6875,19.0625,320,,,0,310,0.6452,0.6452
2022-03-11,321,18,0,5.6075,0.0,,74.4548,70.0935,321,49.5327,45.4829,321,17.8125,24.375,320,,,0,310,1.9355,0.6452
2022-03-14,321,17,5,5.296,1.5576,340.01,68.8474,63.5514,321,49.5327,42.3676,321,18.4375,23.75,320,,,0,310,2.5806,1.9355
2022-03-15,321,10,17,3.1153,5.296,58.82,58.567,47.352,321,44.5483,35.514,321,15.3125,23.4375,320,,,0,310,0.9677,1.2903
2022-03-16,321,27,1,8.4112,0.3115,2700.22,73.2087,70.0935,321,59.19,51.4019,321,21.875,30.3125,320,,,0,310,1.6129,0.6452
2022-03-17,321,33,4,10.2804,1.2461,825.01,79.7508,77.2586,321,71.3396,62.3053,321,27.8125,35.3125,320,,,0,310,1.6129,0.3226
2022-03-21,321,14,6,4.3614,1.8692,233.33,75.0779,70.7165,321,72.5857,58.567,321,28.4375,34.6875,320,,,0,310,2.2581,0.6452
2022-03-22,321,9,1,2.8037,0.3115,900.06,69.1589,68.5358,321,71.3396,58.567,321,32.1875,38.4375,320,,,0,310,1.6129,1.6129
2022-03-23,321,10,3,3.1153,0.9346,333.33,65.7321,67.6012,321,73.8318,59.8131,321,33.4375,39.375,320,,,0,310,1.9355,1.6129
2022-03-24,321,11,1,3.4268,0.3115,1100.1,60.4361,63.5514,321,73.5202,58.8785,321,34.6875,40.3125,320,,,0,310,1.6129,1.6129
2022-03-25,321,9,3,2.8037,0.9346,299.99,53.5826,55.7632,321,69.1589,53.8941,321,34.0625,39.375,320,,,0,310,3.2258,1.6129
2022-03-28,321,11,8,3.4268,2.4922,137.5,42.9907,43.6137,321,57.6324,46.4174,321,33.75,35.9375,320,,,0,310,4.1935,5.8065
2022-03-29,322,27,7,8.3851,2.1739,385.72,47.0405,49.8442,321,57.6324,49.8442,321,37.1875,39.6875,320,,,0,310,3.5484,4.8387
2022-03-30,322,25,3,7.764,0.9317,833.32,53.5826,60.7477,321,67.6012,59.8131,321,40.3125,43.4375,320,,,0,310,2.5806,1.6129
2022-03-31,322,15,2,4.6584,0.6211,750.02,54.5171,59.5016,321,65.4206,57.3209,321,45.9375,46.25,320,,,0,310,2.9032,2.5806
2022-04-01,322,45,0,13.9752,0.0,,81.3084,86.9159,321,84.1121,79.4393,321,54.6875,55.3125,320,,,0,310,2.2581,0.0
2022-04-04,322,33,0,10.2484,0.0,,92.8349,94.081,321,93.1464,91.9003,321,64.6875,66.25,320,,,0,311,3.537,0.0
2022-04-05,322,36,1,11.1801,0.3106,3599.52,94.081,94.3925,321,94.3925,94.3925,321,75.625,76.25,320,,,0,311,4.8232,0.0
2022-04-06,322,20,3,6.2112,0.9317,666.65,89.7196,90.3427,321,93.7695,92.5234,321,79.0625,78.125,320,,,0,311,5.4662,0.3215
2022-04-07,322,16,9,4.9689,2.795,177.78,79.1277,80.3738,321,89.7196,87.5389,321,77.5,74.6875,320,,,0,312,3.8462,0.0
2022-04-08,322,17,3,5.2795,0.9317,566.65,84.1615,87.8882,322,91.9003,91.5888,321,81.5625,80.0,320,,,0,312,4.8077,0.0
2022-04-11,323,25,2,7.7399,0.6192,1249.98,81.0559,85.7143,322,90.0312,90.3427,321,81.875,77.8125,320,,,0,312,5.7692,0.0
2022-04-12,323,5,12,1.548,3.7152,41.67,64.2857,65.2174,322,80.6854,78.1931,321,74.375,67.8125,320,,,0,314,2.5478,0.3185
2022-04-13,323,18,5,5.5728,1.548,360.0,58.6957,63.354,322,79.1277,78.1931,321,74.0625,68.75,320,,,0,314,4.7771,0.0
2022-04-18,323,14,12,4.3344,3.7152,116.67,39.1304,45.0311,322,67.2897,64.1745,321,70.0,62.8125,320,,,0,315,4.4444,0.3175
2022-04-19,323,8,13,2.4768,4.0248,61.54,27.0186,37.5776,322,56.6978,49.5327,321,63.4375,54.375,320,,,0,315,2.8571,0.3175
2022-04-20,323,15,3,4.644,0.9288,500.0,31.677,43.7888,322,59.8131,56.6978,321,68.125,57.1875,320,,,0,315,2.5397,0.9524
2022-04-21,323,28,3,8.6687,0.9288,933.32,46.8944,62.7329,322,68.8474,68.5358,321,75.3125,67.5,320,,,0,315,4.7619,0.0
2022-04-22,323,10,4,3.096,1.2384,250.0,42.236,49.6894,322,61.6822,61.0592,321,72.5857,62.3053,321,,,0,315,4.4444,0.0
2022-04-25,323,3,26,0.9288,8.0495,11.54,22.9102,27.8638,323,43.6137,43.3022,321,61.0592,48.9097,321,,,0,315,1.9048,1.2698
2022-04-26,323,24,2,7.4303,0.6192,1199.98,37.1517,42.4149,323,50.0,50.6211,322,66.6667,55.1402,321,,,0,315,1.5873,1.2698
